1001,0,15.87,
1001,1,0.85,
1001,2,81.11,
1001,3,2.11,
1001,4,0.06,
1001,5,0.0,
1001,6,0.06,
1002,0,15.87,
1002,1,0.85,
1002,2,81.11,
1002,3,2.11,
1002,4,0.06,
1002,5,0.0,
1002,6,0.06,
1003,0,0.24,
1003,1,0.28,
1003,2,99.48,
1003,3,0.00,
1003,4,0.00,
1003,5,0.0,
1003,6,0.00,
1004,0,42.41,
1004,1,21.40,
1004,2,28.74,
1004,3,5.11,
1004,4,2.34,
1004,5,0.0,
1004,6,0.50,
1005,0,41.11,
1005,1,23.24,
1005,2,29.68,
1005,3,3.18,
1005,4,2.79,
1005,5,0.0,
1005,6,0.51,
1006,0,48.42,
1006,1,20.75,
1006,2,27.68,
1006,3,2.70,
1006,4,0.45,
1006,5,0.0,
1006,6,0.45,
1007,0,51.80,
1007,1,19.80,
1007,2,24.26,
1007,3,3.68,
1007,4,0.46,
1007,5,0.0,
1007,6,0.46,
1008,0,39.28,
1008,1,25.18,
1008,2,29.20,
1008,3,3.28,
1008,4,3.06,
1008,5,0.0,
1009,0,36.75,
1009,1,24.90,
1009,2,33.14,
1009,3,3.93,
1009,4,1.28,
1009,5,0.0,
1009,6,0.52,
1009,7,0.24,
1009,8,0.23,
1009,9,0.15,
1010,0,37.65,
1010,1,23.37,
1010,2,30.60,
1010,3,3.60,
1010,4,4.78,
1010,5,0.0,
1011,0,38.20,
1011,1,23.76,
1011,2,32.11,
1011,3,3.36,
1011,4,2.57,
1011,5,0.0,
1011,6,0.52,
1012,0,79.79,
1012,1,11.12,
1012,2,4.30,
1012,3,1.41,
1012,4,3.38,
1012,5,0.0,
1012,6,2.67,
1012,7,0.00,
1012,10,0.00,
1012,11,0.00,
1012,8,2.67,
1012,9,0.00,
1012,12,0.00,
1013,0,79.64,
1013,1,10.69,
1013,2,3.85,
1013,3,1.20,
1013,4,4.61,
1013,5,0.2,
1013,6,2.38,
1014,0,81.01,
1014,1,10.34,
1014,2,0.29,
1014,3,1.71,
1014,4,6.66,
1014,5,0.0,
1014,6,1.85,
1014,7,0.00,
1014,10,0.29,
1014,11,0.00,
1014,8,1.56,
1014,9,0.00,
1015,0,80.69,
1015,1,11.83,
1015,2,2.45,
1015,3,1.36,
1015,4,3.66,
1015,5,0.0,
1015,6,3.67,
1015,7,0.00,
1015,10,0.77,
1015,11,0.00,
1015,8,2.90,
1015,9,0.00,
1015,12,0.00,
1016,0,82.48,
1016,1,12.39,
1016,2,1.02,
1016,3,1.39,
1016,4,2.72,
1016,5,0.0,
1016,6,2.72,
1017,0,54.44,
1017,1,5.93,
1017,2,34.24,
1017,3,1.32,
1017,4,4.07,
1017,5,0.0,
1017,6,3.21,
1017,7,0.00,
1017,10,0.00,
1017,11,0.00,
1017,8,3.21,
1017,9,0.00,
1017,12,0.00,
1017,13,0.35,
1018,0,41.56,
1018,1,24.99,
1018,2,27.80,
1018,3,4.22,
1018,4,1.43,
1018,5,0.0,
1018,6,1.43,
1019,0,55.22,
1019,1,14.21,
1019,2,21.28,
1019,3,5.20,
1019,4,4.09,
1019,5,0.0,
1019,6,4.09,
1020,0,37.92,
1020,1,25.60,
1020,2,31.14,
1020,3,3.79,
1020,4,1.55,
1020,5,0.0,
1020,6,1.55,
1021,0,13.44,
1021,1,9.65,
1021,2,29.51,
1021,3,4.75,
1021,4,42.65,
1021,5,0.0,
1022,0,41.46,
1022,1,24.94,
1022,2,27.44,
1022,3,3.94,
1022,4,2.22,
1022,5,0.0,
1022,6,2.22,
1023,0,33.19,
1023,1,29.81,
1023,2,32.34,
1023,3,4.30,
1023,4,0.36,
1023,5,0.0,
1023,6,0.36,
1024,0,48.42,
1024,1,20.05,
1024,2,27.25,
1024,3,3.79,
1024,4,0.49,
1024,5,0.0,
1024,6,0.49,
1025,0,41.01,
1025,1,24.48,
1025,2,30.28,
1025,3,3.55,
1025,4,0.68,
1025,5,0.0,
1025,6,0.50,
1026,0,50.01,
1026,1,22.17,
1026,2,22.35,
1026,3,3.28,
1026,4,2.19,
1026,5,0.0,
1026,6,1.03,
1026,7,0.03,
1026,10,0.56,
1026,11,0.15,
1026,8,0.07,
1026,9,0.08,
1026,12,0.15,
1027,0,48.38,
1027,1,21.60,
1027,2,24.64,
1027,3,2.91,
1027,4,2.47,
1027,5,0.0,
1027,6,1.01,
1028,0,53.78,
1028,1,24.26,
1028,2,15.92,
1028,3,3.27,
1028,4,2.77,
1028,5,0.0,
1028,6,1.13,
1029,0,46.46,
1029,1,25.96,
1029,2,20.03,
1029,3,3.72,
1029,4,3.83,
1029,5,0.0,
1029,6,0.60,
1030,0,41.77,
1030,1,23.41,
1030,2,30.04,
1030,3,3.66,
1030,4,1.12,
1030,5,0.0,
1030,6,1.12,
1031,0,63.11,
1031,1,9.15,
1031,2,22.78,
1031,3,1.37,
1031,4,3.59,
1031,5,0.0,
1031,6,3.19,
1031,7,0.00,
1031,10,0.00,
1031,11,0.00,
1031,8,3.19,
1031,9,0.00,
1031,12,0.00,
1031,13,0.50,
1032,0,20.84,
1032,1,38.46,
1032,2,28.61,
1032,3,8.03,
1032,4,4.06,
1032,5,0.0,
1032,6,0.90,
1032,7,0.15,
1032,10,0.15,
1032,11,0.15,
1032,8,0.15,
1032,9,0.15,
1032,12,0.15,
1033,0,29.16,
1033,1,35.75,
1033,2,25.83,
1033,3,6.04,
1033,4,3.22,
1033,5,0.0,
1033,6,0.80,
1034,0,45.45,
1034,1,23.78,
1034,2,28.20,
1034,3,2.00,
1034,4,0.57,
1034,5,0.0,
1034,6,0.57,
1035,0,40.95,
1035,1,25.58,
1035,2,26.62,
1035,3,4.71,
1035,4,2.14,
1035,5,0.0,
1035,6,0.56,
1036,0,71.70,
1036,1,11.26,
1036,2,12.98,
1036,3,1.02,
1036,4,3.04,
1036,5,0.0,
1036,6,0.27,
1037,0,74.41,
1037,1,11.39,
1037,2,7.91,
1037,3,1.15,
1037,4,5.14,
1037,5,0.0,
1037,6,0.31,
1038,0,30.91,
1038,1,31.80,
1038,2,26.94,
1038,3,6.72,
1038,4,3.63,
1038,5,0.0,
1038,6,0.73,
1039,0,39.38,
1039,1,21.54,
1039,2,30.64,
1039,3,6.44,
1039,4,2.00,
1039,5,0.0,
1040,0,37.12,
1040,1,26.93,
1040,2,27.80,
1040,3,2.77,
1040,4,5.38,
1040,5,0.0,
1040,6,1.32,
1040,7,0.14,
1040,10,0.48,
1040,8,0.06,
1040,9,0.62,
1041,0,42.86,
1041,1,24.41,
1041,2,25.98,
1041,3,4.87,
1041,4,1.88,
1041,5,0.0,
1042,0,39.61,
1042,1,18.13,
1042,2,30.71,
1042,3,6.78,
1042,4,4.78,
1042,5,0.0,
1042,6,2.26,
1042,7,0.00,
1042,10,0.00,
1042,11,0.00,
1042,8,2.15,
1042,9,0.00,
1042,12,0.11,
1043,0,39.08,
1043,1,22.13,
1043,2,31.20,
1043,3,5.84,
1043,4,1.73,
1043,5,0.1,
1043,6,0.62,
1044,0,42.31,
1044,1,24.73,
1044,2,25.01,
1044,3,5.85,
1044,4,2.10,
1044,5,0.0,
1044,6,1.23,
1045,0,43.12,
1045,1,19.66,
1045,2,24.46,
1045,3,4.44,
1045,4,8.32,
1045,5,0.0,
1046,0,44.00,
1046,1,16.86,
1046,2,25.63,
1046,3,4.96,
1046,4,8.56,
1046,5,0.0,
1046,6,5.59,
1046,7,0.00,
1046,10,0.00,
1046,11,0.00,
1046,8,5.41,
1046,9,0.00,
1046,12,0.18,
1047,0,43.67,
1047,1,21.92,
1047,2,24.14,
1047,3,5.77,
1047,4,4.50,
1047,5,0.0,
1048,0,47.65,
1048,1,16.41,
1048,2,21.23,
1048,3,5.98,
1048,4,8.73,
1048,5,0.0,
1048,6,7.32,
1049,0,80.57,
1049,1,2.96,
1049,2,11.50,
1049,3,0.67,
1049,4,4.30,
1049,5,0.0,
1049,6,4.30,
1050,0,73.75,
1050,1,2.70,
1050,2,19.31,
1050,3,0.58,
1050,4,3.66,
1050,5,0.0,
1050,6,3.66,
1052,0,63.50,
1052,1,2.17,
1052,2,30.91,
1052,3,0.46,
1052,4,2.96,
1052,5,0.0,
1052,6,2.96,
1053,0,57.71,
1053,1,2.05,
1053,2,37.00,
1053,3,0.45,
1053,4,2.79,
1053,5,0.0,
1053,6,2.79,
1054,0,61.33,
1054,1,3.20,
1054,2,22.22,
1054,3,0.76,
1054,4,12.49,
1054,5,0.0,
1054,6,8.00,
1055,0,80.14,
1055,1,2.94,
1055,2,12.00,
1055,3,0.66,
1055,4,4.26,
1055,5,0.0,
1055,6,0.16,
1056,0,74.46,
1056,1,2.07,
1056,2,19.73,
1056,3,0.85,
1056,4,2.88,
1056,5,0.0,
1056,6,2.88,
1056,7,0.00,
1056,10,0.00,
1056,11,0.00,
1056,8,2.88,
1056,9,0.00,
1056,12,0.00,
1056,13,0.00,
1057,0,82.54,
1057,1,4.55,
1057,2,4.19,
1057,3,0.67,
1057,4,8.05,
1057,5,0.0,
1057,6,8.05,
1057,7,0.04,
1057,10,0.07,
1057,11,0.04,
1057,8,7.84,
1057,9,0.04,
1057,12,0.04,
1058,0,74.79,
1058,1,3.25,
1058,2,16.57,
1058,3,0.71,
1058,4,4.68,
1058,5,0.0,
1058,6,4.68,
1059,0,87.67,
1059,1,3.33,
1059,2,3.46,
1059,3,0.80,
1059,4,4.74,
1059,5,0.0,
1060,0,87.73,
1060,1,3.33,
1060,2,3.40,
1060,3,0.80,
1060,4,4.74,
1060,5,0.0,
1060,6,4.74,
1061,0,65.47,
1061,1,21.05,
1061,2,0.00,
1061,3,2.95,
1061,4,10.53,
1061,5,0.0,
1061,6,5.26,
1067,0,77.27,
1067,1,1.00,
1067,2,9.97,
1067,3,0.38,
1067,4,11.38,
1067,5,0.0,
1067,6,11.38,
1068,0,77.27,
1068,1,1.00,
1068,2,9.97,
1068,3,0.38,
1068,4,11.38,
1068,5,0.0,
1069,0,2.21,
1069,1,4.79,
1069,2,35.48,
1069,3,2.64,
1069,4,54.88,
1069,5,0.0,
1069,6,54.88,
1070,0,1.47,
1070,1,4.90,
1070,2,39.92,
1070,3,1.17,
1070,4,52.54,
1070,5,0.0,
1070,6,52.54,
1071,0,65.74,
1071,1,3.61,
1071,2,12.72,
1071,3,0.80,
1071,4,17.13,
1071,5,0.0,
1071,6,17.13,
1071,7,13.60,
1071,10,0.00,
1071,11,0.00,
1071,8,3.75,
1071,9,0.00,
1071,12,0.00,
1072,0,60.37,
1072,1,0.98,
1072,2,22.30,
1072,3,0.28,
1072,4,16.07,
1072,5,0.0,
1072,6,16.07,
1073,0,50.21,
1073,1,1.25,
1073,2,25.31,
1073,3,0.18,
1073,4,23.05,
1073,5,0.0,
1073,6,23.05,
1074,0,71.15,
1074,1,2.40,
1074,2,19.52,
1074,3,0.30,
1074,4,6.63,
1074,5,0.0,
1074,6,6.63,
1076,0,88.18,
1076,1,1.75,
1076,2,3.41,
1076,3,0.50,
1076,4,6.16,
1076,5,0.0,
1077,0,88.13,
1077,1,3.15,
1077,2,3.25,
1077,3,0.67,
1077,4,4.80,
1077,5,0.0,
1077,6,5.05,
1077,7,0.00,
1077,10,0.00,
1077,11,0.00,
1077,8,5.05,
1077,9,0.00,
1077,12,0.00,
1078,0,87.69,
1078,1,3.28,
1078,2,3.66,
1078,3,0.72,
1078,4,4.65,
1078,5,0.0,
1079,0,89.21,
1079,1,3.30,
1079,2,1.98,
1079,3,0.71,
1079,4,4.80,
1079,5,0.0,
1079,6,5.06,
1079,7,0.01,
1079,10,0.01,
1079,11,0.01,
1079,8,5.01,
1079,9,0.01,
1079,12,0.02,
1080,0,88.86,
1080,1,3.48,
1080,2,1.92,
1080,3,0.77,
1080,4,4.97,
1080,5,0.0,
1081,0,87.71,
1081,1,3.95,
1081,2,1.98,
1081,3,0.87,
1081,4,5.49,
1081,5,0.0,
1081,6,5.26,
1082,0,89.92,
1082,1,3.37,
1082,2,0.97,
1082,3,0.75,
1082,4,4.99,
1082,5,0.0,
1082,6,5.20,
1082,7,0.00,
1082,10,0.00,
1082,11,0.00,
1082,8,5.20,
1082,9,0.00,
1082,12,0.00,
1083,0,89.81,
1083,1,3.48,
1083,2,0.97,
1083,3,0.77,
1083,4,4.97,
1083,5,0.0,
1084,0,88.74,
1084,1,3.93,
1084,2,1.17,
1084,3,0.86,
1084,4,5.52,
1084,5,0.0,
1085,0,90.84,
1085,1,3.37,
1085,2,0.08,
1085,3,0.75,
1085,4,4.96,
1085,5,0.0,
1085,6,5.09,
1085,7,0.00,
1085,10,0.00,
1085,11,0.00,
1085,8,5.09,
1085,9,0.00,
1085,12,0.00,
1086,0,90.38,
1086,1,3.57,
1086,2,0.25,
1086,3,0.78,
1086,4,5.02,
1086,5,0.0,
1086,6,5.02,
1087,0,89.36,
1087,1,3.96,
1087,2,0.25,
1087,3,0.87,
1087,4,5.56,
1087,5,0.0,
1088,0,90.13,
1088,1,3.31,
1088,2,0.88,
1088,3,0.89,
1088,4,4.79,
1088,5,0.0,
1088,6,4.79,
1089,0,88.20,
1089,1,3.10,
1089,2,3.46,
1089,3,0.78,
1089,4,4.46,
1089,5,0.0,
1089,6,4.46,
1090,0,2.47,
1090,1,26.32,
1090,2,26.71,
1090,3,6.08,
1090,4,38.42,
1090,5,0.0,
1090,6,38.42,
1091,0,3.16,
1091,1,36.16,
1091,2,0.77,
1091,3,7.93,
1091,4,51.98,
1091,5,0.0,
1091,6,51.98,
1092,0,3.96,
1092,1,35.10,
1092,2,0.72,
1092,3,8.03,
1092,4,52.19,
1092,5,0.0,
1092,6,52.19,
1093,0,4.90,
1093,1,35.50,
1093,2,0.20,
1093,3,7.60,
1093,4,51.80,
1093,5,0.0,
1094,0,2.97,
1094,1,34.30,
1094,2,5.78,
1094,3,7.95,
1094,4,49.00,
1094,5,0.0,
1094,6,49.00,
1095,0,27.16,
1095,1,7.91,
1095,2,8.70,
1095,3,1.83,
1095,4,54.40,
1095,5,0.0,
1095,6,54.40,
1096,0,74.04,
1096,1,6.81,
1096,2,7.56,
1096,3,1.55,
1096,4,10.04,
1096,5,0.0,
1096,6,10.04,
1097,0,79.40,
1097,1,7.55,
1097,2,0.20,
1097,3,1.50,
1097,4,11.35,
1097,5,0.0,
1097,6,11.35,
1102,0,82.30,
1102,1,3.17,
1102,2,3.39,
1102,3,0.80,
1102,4,10.34,
1102,5,0.8,
1102,6,9.54,
1103,0,82.17,
1103,1,2.99,
1103,2,1.90,
1103,3,0.81,
1103,4,12.13,
1103,5,0.7,
1103,6,9.55,
1103,7,4.79,
1103,10,0.53,
1103,11,0.41,
1103,8,3.83,
1103,9,0.00,
1103,13,1.60,
1104,0,82.34,
1104,1,3.24,
1104,2,1.00,
1104,3,0.82,
1104,4,12.60,
1104,5,0.5,
1104,6,9.94,
1105,0,82.45,
1105,1,3.52,
1105,2,2.34,
1105,3,0.65,
1105,4,10.74,
1105,5,1.0,
1105,6,9.66,
1105,7,5.00,
1105,10,0.01,
1105,11,0.01,
1105,8,4.63,
1105,9,0.01,
1105,12,0.01,
1106,0,87.03,
1106,1,3.56,
1106,2,4.14,
1106,3,0.82,
1106,4,4.45,
1106,5,0.0,
1106,6,4.45,
1107,0,87.50,
1107,1,1.03,
1107,2,4.38,
1107,3,0.20,
1107,4,6.89,
1107,5,0.0,
1107,6,6.89,
1108,0,83.39,
1108,1,3.75,
1108,2,6.89,
1108,3,0.79,
1108,4,5.18,
1108,5,0.0,
1109,0,80.70,
1109,1,5.98,
1109,2,7.00,
1109,3,0.96,
1109,4,5.36,
1109,5,0.0,
1110,0,72.20,
1110,1,3.05,
1110,2,2.70,
1110,3,0.90,
1110,4,21.15,
1110,5,0.3,
1110,6,20.85,
1111,0,74.45,
1111,1,3.86,
1111,2,3.03,
1111,3,0.91,
1111,4,17.75,
1111,5,0.0,
1111,6,17.75,
1112,0,93.42,
1112,1,0.76,
1112,2,0.09,
1112,3,0.61,
1112,4,5.12,
1112,5,0.0,
1112,6,5.12,
1113,0,3.51,
1113,1,11.73,
1113,2,0.54,
1113,3,10.77,
1113,4,73.45,
1113,5,0.0,
1113,6,73.45,
1114,0,93.12,
1114,1,0.85,
1114,2,0.36,
1114,3,0.53,
1114,4,5.14,
1114,5,0.0,
1114,6,5.14,
1115,0,3.19,
1115,1,12.93,
1115,2,1.07,
1115,3,8.35,
1115,4,74.46,
1115,5,0.0,
1115,6,74.46,
1116,0,87.90,
1116,1,3.47,
1116,2,3.25,
1116,3,0.72,
1116,4,4.66,
1116,5,0.0,
1116,6,4.66,
1117,0,85.07,
1117,1,5.25,
1117,2,1.55,
1117,3,1.09,
1117,4,7.04,
1117,5,0.0,
1117,6,7.04,
1118,0,85.23,
1118,1,5.73,
1118,2,0.18,
1118,3,1.18,
1118,4,7.68,
1118,5,0.0,
1118,6,7.68,
1119,0,79.00,
1119,1,4.93,
1119,2,1.25,
1119,3,1.02,
1119,4,13.80,
1119,5,0.0,
1119,6,13.80,
1120,0,75.30,
1120,1,3.98,
1120,2,1.15,
1120,3,0.93,
1120,4,18.64,
1120,5,0.0,
1120,6,18.64,
1121,0,74.48,
1121,1,4.37,
1121,2,1.08,
1121,3,1.02,
1121,4,19.05,
1121,5,0.0,
1121,6,19.05,
1122,0,74.10,
1122,1,4.86,
1122,2,1.41,
1122,3,1.03,
1122,4,18.60,
1122,5,0.0,
1123,0,76.15,
1123,1,12.56,
1123,2,9.51,
1123,3,1.06,
1123,4,0.72,
1123,5,0.0,
1123,6,0.37,
1123,7,0.00,
1123,10,0.37,
1123,11,0.00,
1123,8,0.00,
1123,9,0.00,
1123,12,0.00,
1124,0,87.57,
1124,1,10.90,
1124,2,0.17,
1124,3,0.63,
1124,4,0.73,
1124,5,0.0,
1124,6,0.71,
1124,7,0.07,
1124,10,0.34,
1124,11,0.07,
1124,8,0.07,
1124,9,0.07,
1124,12,0.07,
1125,0,52.31,
1125,1,15.86,
1125,2,26.54,
1125,3,1.71,
1125,4,3.59,
1125,5,0.0,
1125,6,0.56,
1125,7,0.07,
1125,10,0.18,
1125,11,0.07,
1125,8,0.07,
1125,9,0.07,
1125,12,0.07,
1126,0,56.77,
1126,1,15.33,
1126,2,25.24,
1126,3,1.37,
1126,4,1.30,
1126,5,0.0,
1126,6,0.17,
1126,7,0.00,
1126,10,0.17,
1126,11,0.00,
1126,8,0.00,
1126,9,0.00,
1126,12,0.00,
1127,0,51.23,
1127,1,13.87,
1127,2,22.82,
1127,3,1.13,
1127,4,10.95,
1127,5,0.0,
1127,6,10.30,
1127,7,10.10,
1127,10,0.10,
1127,11,0.10,
1127,8,0.00,
1127,9,0.00,
1127,12,0.00,
1128,0,69.47,
1128,1,13.61,
1128,2,14.84,
1128,3,1.26,
1128,4,0.83,
1128,5,0.0,
1128,6,0.40,
1128,7,0.00,
1128,10,0.40,
1128,11,0.00,
1128,8,0.00,
1128,9,0.00,
1128,12,0.00,
1129,0,74.62,
1129,1,12.58,
1129,2,10.61,
1129,3,1.08,
1129,4,1.12,
1129,5,0.0,
1129,6,1.12,
1130,0,76.13,
1130,1,10.57,
1130,2,11.66,
1130,3,1.01,
1130,4,0.64,
1130,5,0.0,
1130,6,0.31,
1130,7,0.00,
1130,10,0.31,
1130,11,0.00,
1130,8,0.00,
1130,9,0.00,
1130,12,0.00,
1131,0,75.85,
1131,1,12.51,
1131,2,9.47,
1131,3,1.46,
1131,4,0.71,
1131,5,0.0,
1131,6,0.37,
1131,7,0.00,
1131,10,0.37,
1131,11,0.00,
1131,8,0.00,
1131,9,0.00,
1131,12,0.00,
1132,0,76.40,
1132,1,9.99,
1132,2,10.98,
1132,3,1.01,
1132,4,1.61,
1132,5,0.0,
1132,6,1.39,
1132,7,0.00,
1132,10,0.28,
1132,11,0.00,
1132,8,1.11,
1132,9,0.00,
1132,12,0.00,
1133,0,3.67,
1133,1,48.37,
1133,2,43.04,
1133,3,3.40,
1133,4,1.53,
1133,5,0.0,
1133,6,0.30,
1133,7,0.03,
1133,10,0.27,
1133,11,0.00,
1133,8,0.00,
1133,9,0.00,
1133,12,0.00,
1134,0,1.87,
1134,1,48.17,
1134,2,43.95,
1134,3,3.63,
1134,4,2.38,
1134,5,0.0,
1135,0,14.62,
1135,1,76.92,
1135,2,0.04,
1135,3,4.25,
1135,4,4.17,
1135,5,0.0,
1135,6,0.00,
1136,0,8.54,
1136,1,82.40,
1136,2,0.04,
1136,3,4.55,
1136,4,4.47,
1136,5,0.0,
1136,6,0.00,
1137,0,2.73,
1137,1,33.73,
1137,2,58.13,
1137,3,3.30,
1137,4,2.10,
1137,5,0.0,
1137,6,0.07,
1137,7,0.00,
1137,10,0.07,
1137,11,0.00,
1137,8,0.00,
1137,9,0.00,
1137,12,0.00,
1138,0,70.83,
1138,1,12.81,
1138,2,13.77,
1138,3,1.14,
1138,4,1.45,
1138,5,0.0,
1138,6,0.93,
1139,0,70.43,
1139,1,13.87,
1139,2,13.27,
1139,3,1.08,
1139,4,1.35,
1139,5,0.0,
1139,6,0.94,
1140,0,74.35,
1140,1,13.05,
1140,2,11.09,
1140,3,1.10,
1140,4,0.41,
1140,5,0.0,
1140,6,0.40,
1141,0,72.50,
1141,1,13.68,
1141,2,11.88,
1141,3,0.79,
1141,4,1.15,
1141,5,0.0,
1144,0,3.86,
1144,1,55.50,
1144,2,13.00,
1144,3,5.84,
1144,4,21.80,
1144,5,0.0,
1144,6,21.80,
1145,0,17.94,
1145,1,0.85,
1145,2,81.11,
1145,3,0.04,
1145,4,0.06,
1145,5,0.0,
1145,6,0.06,
1146,0,25.00,
1146,1,37.86,
1146,2,27.34,
1146,3,6.39,
1146,4,3.41,
1146,5,0.0,
1146,6,0.90,
1151,0,90.84,
1151,1,3.37,
1151,2,0.08,
1151,3,0.75,
1151,4,4.96,
1151,5,0.0,
1151,6,5.09,
1151,7,0.00,
1151,10,0.00,
1151,11,0.00,
1151,8,5.09,
1151,9,0.00,
1151,12,0.00,
1152,0,87.71,
1152,1,3.95,
1152,2,1.98,
1152,3,0.87,
1152,4,5.49,
1152,5,0.0,
1153,0,74.04,
1153,1,6.81,
1153,2,7.56,
1153,3,1.55,
1153,4,10.04,
1153,5,0.0,
1154,0,3.16,
1154,1,36.16,
1154,2,0.77,
1154,3,7.93,
1154,4,51.98,
1154,5,0.0,
1154,6,51.98,
1155,0,3.96,
1155,1,35.10,
1155,2,0.72,
1155,3,8.03,
1155,4,52.19,
1155,5,0.0,
1155,6,52.19,
1156,0,29.01,
1156,1,30.52,
1156,2,35.59,
1156,3,3.72,
1156,4,2.17,
1156,5,0.0,
1156,6,2.17,
1157,0,45.52,
1157,1,21.58,
1157,2,29.84,
1157,3,2.94,
1157,4,0.12,
1157,5,0.0,
1157,6,0.12,
1159,0,60.75,
1159,1,18.52,
1159,2,21.08,
1159,3,1.58,
1159,4,0.00,
1159,5,0.0,
1159,6,0.89,
1160,0,50.87,
1160,1,14.07,
1160,2,22.93,
1160,3,10.37,
1160,4,1.77,
1160,5,0.0,
1160,6,0.07,
1160,7,0.00,
1160,10,0.07,
1160,11,0.00,
1160,8,0.00,
1160,9,0.00,
1160,12,0.00,
1161,0,47.36,
1161,1,11.47,
1161,2,12.22,
1161,3,5.27,
1161,4,23.67,
1161,5,0.0,
1161,6,23.67,
1164,0,66.86,
1164,1,10.33,
1164,2,14.92,
1164,3,2.41,
1164,4,5.48,
1164,5,0.1,
1164,6,0.19,
1164,7,0.08,
1164,8,0.07,
1164,9,0.05,
1165,0,38.06,
1165,1,21.44,
1165,2,29.98,
1165,3,5.89,
1165,4,4.63,
1165,5,0.0,
1165,6,4.63,
1166,0,42.16,
1166,1,22.60,
1166,2,28.26,
1166,3,4.11,
1166,4,2.87,
1166,5,0.0,
1166,6,2.87,
1167,0,39.13,
1167,1,21.56,
1167,2,29.68,
1167,3,4.06,
1167,4,5.56,
1167,5,0.0,
1167,6,5.56,
1168,0,63.10,
1168,1,24.35,
1168,2,7.00,
1168,3,3.64,
1168,4,1.91,
1168,5,0.0,
1168,6,0.52,
1169,0,38.98,
1169,1,24.35,
1169,2,32.62,
1169,3,2.13,
1169,4,1.91,
1169,5,0.0,
1169,6,0.49,
1171,0,75.20,
1171,1,12.03,
1171,2,10.70,
1171,3,0.80,
1171,4,1.27,
1171,5,0.0,
1171,6,0.10,
1171,7,0.00,
1171,10,0.10,
1171,11,0.00,
1171,8,0.00,
1171,9,0.00,
1171,12,0.00,
1172,0,88.97,
1172,1,9.30,
1172,2,0.04,
1172,3,0.43,
1172,4,1.26,
1172,5,0.0,
1172,6,0.20,
1172,7,0.00,
1172,10,0.20,
1172,11,0.00,
1172,8,0.00,
1172,9,0.00,
1172,12,0.00,
1173,0,5.80,
1173,1,81.10,
1173,2,0.00,
1173,3,5.30,
1173,4,7.80,
1173,5,0.0,
1173,6,5.40,
1174,0,89.21,
1174,1,3.30,
1174,2,1.98,
1174,3,0.71,
1174,4,4.80,
1174,5,0.0,
1174,6,5.06,
1174,7,0.01,
1174,10,0.01,
1174,11,0.01,
1174,8,5.01,
1174,9,0.01,
1174,12,0.02,
1175,0,89.92,
1175,1,3.37,
1175,2,0.97,
1175,3,0.75,
1175,4,4.99,
1175,5,0.0,
1175,6,5.20,
1175,7,0.00,
1175,10,0.00,
1175,11,0.00,
