158,"(-)-Epigallocatechin(8)(13)(14)"
159,"(-)-Epicatechin(6)(8)(9)(10)(11)(13)(14)(15)(16)(17)"
160,"(-)-Epicatechin 3-gallate(8)(13)(14)"
161,"(-)-Epigallocatechin 3-gallate(8)(13)(14)"
162,"(+)-Gallocatechin(8)(13)(14)"
163,"Hesperetin(8)"
164,"Naringenin(8)"
165,"Apigenin(7)(8)(18)(19)(20)(21)"
166,"Luteolin(7)(8)(18)(19)(20)(21)(22)"
167,"Kaempferol(7)(15)(18)(19)(20)(21)(22)(23)(24)"
168,"Myricetin(7)(8)(18)(19)(20)(21)(22)(23)"
169,"Quercetin(6)(7)(8)(9)(10)(11)(15)(17)(18)(19)(20)(21)(22)(23)(24)(25)"
170,"Daidzein(26)(27)(28)"
171,"Genistein(26)(27)(28)"
172,"Glycitein(28)"
173,"Total isoflavones(26)(27)(28)"
174,"Cyanidin(4)(5)"
175,"Petunidin(5)"
176,"Delphinidin (4)(5)"
177,"Malvidin(5)"
178,"Pelargonidin(4)(5)"
179,"Peonidin(5)"
180,"(+)-Catechin(5)(6)(7)"
181,"(-)-Epigallocatechin(5)(6)"
182,"(-)-Epicatechin(5)(6)(7)(8)"
183,"(-)-Epicatechin 3-gallate(5)(6)"
184,"(-)-Epigallocatechin 3-gallate(5)(6)"
185,"(+)-Gallocatechin(5)(6)"
186,"Naringenin(5)"
187,"Apigenin(4)(5)"
188,"Luteolin(4)(5)"
189,"Myricetin(4)(5)"
190,"Quercetin(4)(5)(7)(8)(9)(10)"
191,"Daidzein(11)"
192,"Genistein(11)"
193,"Total isoflavones(11)"
194,"Proanthocyanidin monomers(12)"
195,"Proanthocyanidin dimers(12)"
196,"Cyanidin(21)"
197,"(+)-Catechin(22)(23)(24)(25)"
198,"(-)-Epigallocatechin(22)"
199,"(-)-Epicatechin(22)(23)(24)(25)"
200,"(-)-Epicatechin 3-gallate(22)"
201,"(-)-Epigallocatechin 3-gallate(22)"
202,"(+)-Gallocatechin(22)"
203,"Eriodictyol(21)"
204,"Hesperetin(21)"
205,"Naringenin(21)"
206,"Apigenin(26)(27)"
207,"Luteolin(26)(27)"
208,"Kaempferol(26)(27)"
209,"Myricetin(26)(27)"
210,"Quercetin(21)(23)(24)(25)(26)(27)(28)"
211,"Daidzein(29)"
212,"Genistein(29)"
213,"Total isoflavones(29)"
214,"Proanthocyanidin monomers(30)(31)(32)(33)(34)"
215,"Proanthocyanidin dimers(30)(31)(32)(33)(34)"
216,"Proanthocyanidin trimers(30)(33)(34)"
217,"Proanthocyanidin 4-6mers(30)"
218,"Proanthocyanidin 7-10mers(30)"
219,"Proanthocyanidin polymers (>10mers)(30)"
220,"(+)-Catechin(5)"
221,"(-)-Epigallocatechin(5)"
222,"(-)-Epicatechin(5)"
223,"(-)-Epicatechin 3-gallate(5)"
224,"(-)-Epigallocatechin 3-gallate(5)"
225,"(+)-Gallocatechin(5)"
226,"Apigenin(6)"
227,"Myricetin(6)"
228,"Quercetin(6)"
229,"(+)-Catechin(17)(18)(19)(20)(21)(22)"
230,"(-)-Epigallocatechin(17)(18)"
231,"(-)-Epicatechin(17)(18)(19)(20)(21)(22)"
232,"(-)-Epicatechin 3-gallate(17)(18)"
233,"(-)-Epigallocatechin 3-gallate(17)(18)"
234,"(+)-Gallocatechin(17)(18)"
235,"Apigenin(23)(24)"
236,"Luteolin(23)(24)"
237,"Kaempferol(19)(20)(21)(23)(24)(25)"
238,"Myricetin(23)(24)(25)"
239,"Quercetin(19)(20)(21)(23)(24)(25)(26)"
240,"Daidzein(27)(28)"
241,"Genistein(27)(28)"
242,"Total isoflavones(27)(28)"
243,"Proanthocyanidin monomers(29)(30)"
244,"Proanthocyanidin dimers(29)(30)"
245,"Proanthocyanidin trimers(29)(30)"
246,"Daidzein(4)(5)(6)"
247,"Genistein(4)(5)(6)"
248,"Total isoflavones(4)(5)(6)"
249,"Cyanidin(14)"
250,"Petunidin(14)"
251,"Delphinidin (14)"
252,"Malvidin(14)"
253,"Pelargonidin(14)"
254,"Peonidin(14)"
255,"(+)-Catechin(14)(15)(16)"
256,"(-)-Epigallocatechin(14)(15)(16)"
257,"(-)-Epicatechin(14)(15)(16)"
258,"(-)-Epicatechin 3-gallate(14)(15)(16)"
259,"(-)-Epigallocatechin 3-gallate(14)(15)(16)"
260,"(+)-Gallocatechin(14)(15)(16)"
261,"Hesperetin(14)"
262,"Naringenin(14)"
263,"Apigenin(14)(17)"
264,"Luteolin(14)(17)"
265,"Kaempferol(17)"
266,"Myricetin(14)(17)"
267,"Quercetin(14)(17)"
268,"Daidzein(18)(19)"
269,"Genistein(18)(19)"
270,"Total isoflavones(18)(19)"
271,"Petunidin(21)"
272,"Delphinidin (21)"
273,"Malvidin(21)"
274,"Pelargonidin(21)"
275,"Peonidin(21)"
276,"(+)-Catechin(21)(22)(23)(24)"
277,"(-)-Epigallocatechin(21)(22)(23)"
278,"(-)-Epicatechin(21)(22)(23)"
279,"(-)-Epicatechin 3-gallate(21)(22)(23)"
280,"(-)-Epigallocatechin 3-gallate(21)(22)(23)"
281,"(+)-Gallocatechin(21)(22)(23)"
282,"Apigenin(21)(25)"
283,"Luteolin(21)(25)"
284,"Kaempferol(25)(26)(27)"
285,"Myricetin(21)(25)(26)(27)"
286,"Quercetin(21)(25)(26)(27)"
287,"Daidzein(28)(29)(30)"
288,"Genistein(28)(29)(30)"
289,"Glycitein(30)"
290,"Total isoflavones(28)(29)(30)"
291,"Proanthocyanidin monomers(31)(32)"
292,"Proanthocyanidin dimers(31)(32)"
293,"Proanthocyanidin trimers(31)(32)"
294,"Proanthocyanidin 4-6mers(32)"
295,"Proanthocyanidin 7-10mers(32)"
296,"Proanthocyanidin polymers (>10mers)(32)"
297,"Cyanidin(3)(4)(5)(6)"
298,"Petunidin(4)"
299,"Delphinidin (4)"
300,"Malvidin(4)"
301,"Pelargonidin(4)(6)"
302,"Peonidin(4)(6)"
303,"(+)-Catechin(4)(7)(8)(9)(10)"
304,"(-)-Epigallocatechin(4)(7)(8)"
305,"(-)-Epicatechin(4)(7)(8)(9)(10)"
306,"(-)-Epicatechin 3-gallate(4)(7)(8)"
307,"(-)-Epigallocatechin 3-gallate(4)(7)(8)"
308,"(+)-Gallocatechin(4)(7)(8)"
309,"Hesperetin(4)"
310,"Naringenin(4)"
311,"Apigenin(4)(11)"
312,"Luteolin(4)(11)"
313,"Kaempferol(5)(9)(11)(12)(13)"
314,"Myricetin(4)(9)(12)"
315,"Quercetin(4)(5)(9)(11)(12)(13)(14)"
316,"Daidzein(15)"
317,"Genistein(15)"
318,"Total isoflavones(15)"
319,"Proanthocyanidin monomers(16)(17)"
320,"Proanthocyanidin dimers(16)(17)"
321,"Proanthocyanidin trimers(16)(17)"
322,"Proanthocyanidin 4-6mers(17)"
323,"Proanthocyanidin 7-10mers(17)"
324,"Proanthocyanidin polymers (>10mers)(17)"
325,"Cyanidin(5)(6)(7)(8)(9)(10)(11)(12)(13)"
326,"Petunidin(6)(7)(8)(9)(10)(11)(12)(13)"
327,"Delphinidin (5)(6)(7)(8)(9)(10)(11)(12)(13)"
328,"Malvidin(6)(7)(8)(9)(10)(11)(12)(13)"
329,"Pelargonidin(5)(7)"
330,"Peonidin(6)(7)(8)(12)"
331,"(+)-Catechin(7)(14)(15)(16)(17)"
332,"(-)-Epigallocatechin(7)(14)(15)"
333,"(-)-Epicatechin(7)(14)(15)(16)(17)"
334,"(-)-Epicatechin 3-gallate(7)(14)(15)"
335,"(-)-Epigallocatechin 3-gallate(7)(14)(15)"
336,"(+)-Gallocatechin(7)(14)(15)"
337,"Hesperetin(7)"
338,"Naringenin(7)"
339,"Apigenin(5)(7)"
340,"Luteolin(5)(7)"
341,"Kaempferol(5)(10)(13)(16)(18)(19)(20)"
342,"Myricetin(5)(7)(9)(10)(11)(13)(16)(18)(19)(20)(21)"
343,"Quercetin(5)(7)(9)(10)(11)(13)(16)(18)(19)(20)(21)(22)(23)"
344,"Daidzein(24)(25)"
345,"Genistein(24)(25)"
346,"Glycitein(25)"
347,"Total isoflavones(24)(25)"
348,"Proanthocyanidin monomers(26)(27)"
349,"Proanthocyanidin dimers(26)(27)"
350,"Proanthocyanidin trimers(26)(27)"
351,"Proanthocyanidin 4-6mers(27)"
352,"Proanthocyanidin 7-10mers(27)"
353,"Proanthocyanidin polymers (>10mers)(27)"
354,"Cyanidin(1)(2)"
355,"Petunidin(2)"
356,"Delphinidin (1)(2)"
357,"Malvidin(2)"
358,"Peonidin(2)"
359,"Apigenin(1)"
360,"Luteolin(1)"
361,"Kaempferol(1)"
362,"Myricetin(1)(3)"
363,"Quercetin(1)(3)"
364,"Cyanidin(1)(2)(3)"
365,"Peonidin(1)"
366,"(+)-Catechin(4)"
367,"(-)-Epicatechin(4)(5)"
368,"Isorhamnetin(1)"
369,"Kaempferol(1)(6)(7)"
370,"Quercetin(1)(6)(7)"
371,"Quercetin(1)"
372,"Cyanidin(27)(28)(29)(30)(31)(32)(33)"
373,"Petunidin(29)"
374,"Delphinidin (29)"
375,"Malvidin(29)"
376,"Pelargonidin(27)(28)(29)(32)"
377,"Peonidin(27)(28)(29)(30)(31)(32)(33)"
378,"(+)-Catechin(28)(29)(34)(35)(36)"
379,"(-)-Epigallocatechin(29)(34)(35)"
380,"(-)-Epicatechin(28)(29)(32)(34)(35)(36)(37)"
381,"(-)-Epicatechin 3-gallate(29)(34)(35)"
382,"(-)-Epigallocatechin 3-gallate(29)(34)(35)"
383,"(+)-Gallocatechin(29)(34)(35)"
384,"Hesperetin(29)"
385,"Naringenin(29)"
386,"Apigenin(29)(38)(39)"
387,"Luteolin(29)(38)(39)"
388,"Isorhamnetin(31)"
389,"Kaempferol(31)(38)(39)(40)(41)(42)"
390,"Myricetin(29)(38)(39)(40)(41)(42)"
391,"Quercetin(28)(29)(31)(32)(38)(39)(40)(41)(42)(43)(44)"
392,"Daidzein(45)"
393,"Genistein(45)"
394,"Total isoflavones(45)"
395,"Proanthocyanidin monomers(46)(47)"
396,"Proanthocyanidin dimers(46)(47)"
397,"Proanthocyanidin trimers(46)(47)"
398,"Proanthocyanidin 4-6mers(47)"
399,"Proanthocyanidin 7-10mers(47)"
400,"Proanthocyanidin polymers (>10mers)(47)"
401,"Cyanidin(2)(3)(4)"
402,"Delphinidin (2)(3)"
403,"Malvidin(2)(3)"
404,"Pelargonidin(2)(3)"
405,"Peonidin(2)(3)(4)"
406,"(+)-Catechin(2)(5)"
407,"(-)-Epigallocatechin(2)(5)"
408,"(-)-Epicatechin(2)(5)"
409,"(-)-Epicatechin 3-gallate(2)(5)"
410,"(-)-Epigallocatechin 3-gallate(2)(5)"
411,"(+)-Gallocatechin(2)(5)"
412,"Hesperetin(2)"
413,"Kaempferol(4)(6)(7)"
414,"Myricetin(2)(4)(6)(7)(8)(9)"
415,"Quercetin(2)(4)(6)(7)(8)(9)"
416,"Daidzein(10)(11)"
417,"Genistein(10)(11)"
418,"Total isoflavones(10)(11)"
419,"Proanthocyanidin trimers(12)"
420,"Proanthocyanidin 4-6mers(12)"
421,"Proanthocyanidin 7-10mers(12)"
422,"Proanthocyanidin polymers (>10mers)(12)"
423,"Cyanidin(2)"
424,"Delphinidin (2)"
425,"Pelargonidin(2)"
426,"Cyanidin(3)"
427,"Delphinidin (3)"
428,"Pelargonidin(3)"
429,"Myricetin(3)"
430,"Cyanidin(4)"
431,"Pelargonidin(4)"
432,"Peonidin(4)"
433,"(-)-Epigallocatechin(4)"
434,"(-)-Epicatechin(4)"
435,"(-)-Epicatechin 3-gallate(4)"
436,"(-)-Epigallocatechin 3-gallate(4)"
437,"(+)-Gallocatechin(4)"
438,"Apigenin(4)"
439,"Luteolin(4)"
440,"Myricetin(4)"
441,"Daidzein(5)(6)"
442,"Genistein(5)(6)"
443,"Total isoflavones(5)(6)"
444,"Cyanidin(1)(2)(3)(4)"
445,"Pelargonidin(2)(4)"
446,"Isorhamnetin(2)"
447,"Quercetin(1)(2)(3)"
448,"Pelargonidin(1)(2)"
449,"Peonidin(1)(2)"
450,"(+)-Catechin(2)(3)(4)(5)"
451,"(-)-Epigallocatechin(2)(3)"
452,"(-)-Epicatechin(2)(3)(4)(5)"
453,"(-)-Epicatechin 3-gallate(2)(3)"
454,"(-)-Epigallocatechin 3-gallate(2)(3)"
455,"(+)-Gallocatechin(2)(3)"
456,"Apigenin(2)(6)"
457,"Luteolin(2)(6)"
458,"Myricetin(2)(6)"
459,"Quercetin(2)(5)(6)"
460,"Proanthocyanidin monomers(8)(9)"
461,"Proanthocyanidin dimers(8)(9)"
462,"Proanthocyanidin trimers(8)(9)"
463,"Delphinidin (1)"
464,"(+)-Catechin(3)"
465,"(-)-Epigallocatechin(3)"
466,"(-)-Epicatechin(3)"
467,"(-)-Epicatechin 3-gallate(3)"
468,"(-)-Epigallocatechin 3-gallate(3)"
469,"(+)-Gallocatechin(3)"
470,"Kaempferol(4)(5)"
471,"Quercetin(4)(5)"
472,"Cyanidin(11)"
473,"Petunidin(11)"
474,"Delphinidin (11)"
475,"Malvidin(11)"
476,"Pelargonidin(11)"
477,"Peonidin(11)"
478,"(+)-Catechin(11)"
479,"(-)-Epigallocatechin(11)"
480,"(-)-Epicatechin(11)"
481,"(-)-Epicatechin 3-gallate(11)"
482,"(-)-Epigallocatechin 3-gallate(11)"
483,"(+)-Gallocatechin(11)"
484,"Hesperetin(11)(12)"
485,"Naringenin(11)(12)"
486,"Apigenin(11)(12)"
487,"Luteolin(11)(12)"
488,"Kaempferol(12)"
489,"Myricetin(11)(12)"
490,"Quercetin(11)(12)"
491,"Daidzein(13)"
492,"Genistein(13)"
493,"Glycitein(13)"
494,"Total isoflavones(13)"
495,"Proanthocyanidin monomers(14)"
496,"Proanthocyanidin dimers(14)"
497,"Proanthocyanidin trimers(14)"
498,"Proanthocyanidin 4-6mers(14)"
499,"Proanthocyanidin 7-10mers(14)"
500,"Proanthocyanidin polymers (>10mers)(14)"
501,"Cyanidin(5)"
502,"Eriodictyol(5)"
503,"Hesperetin(5)(6)(7)"
504,"Naringenin(5)(6)(7)(8)(9)"
505,"Quercetin(5)(6)"
506,"Daidzein(10)"
507,"Genistein(10)"
508,"Total isoflavones(10)"
509,"Naringenin(1)"
510,"Eriodictyol(2)(3)(4)"
511,"Hesperetin(2)(3)(4)(5)"
512,"Naringenin(2)(3)(4)(5)(6)"
513,"Apigenin(2)(7)"
514,"Luteolin(7)"
515,"Kaempferol(7)"
516,"Myricetin(7)"
517,"Quercetin(2)(5)(7)"
518,"Cyanidin(11)(12)(13)"
519,"Petunidin(13)"
520,"Delphinidin (11)(12)(13)"
521,"Malvidin(11)(13)"
522,"Pelargonidin(12)"
523,"Peonidin(11)(13)"
524,"(-)-Epicatechin(11)(13)"
525,"Apigenin(12)(14)"
526,"Luteolin(12)(14)"
527,"Kaempferol(12)(14)"
528,"Myricetin(12)(13)(14)"
529,"Quercetin(12)(13)(14)"
530,"Proanthocyanidin monomers(15)"
531,"Proanthocyanidin dimers(15)"
532,"Proanthocyanidin trimers(15)"
533,"Proanthocyanidin 4-6mers(15)"
534,"Proanthocyanidin 7-10mers(15)"
535,"Proanthocyanidin polymers (>10mers)(15)"
536,"Delphinidin (5)"
537,"Pelargonidin(5)"
538,"(-)-Epigallocatechin(5)(6)(7)"
539,"(-)-Epicatechin(5)(6)(7)"
540,"(-)-Epicatechin 3-gallate(5)(6)(7)"
